case_id,candidate_id,interval,station_zero_based,offset_working_px,x,y,available,passing,recorded_minimum_contrast,direct_bilinear_minimum_contrast,installed_cv2_minimum_contrast
am2_window_01_frame_28019,184:4123,10,5,-4,860.2537567399636,201.007408815489,True,False,-155.64540100097656,-155.64540205523372,-156.25
am2_window_01_frame_28019,184:4123,10,5,-2,860.0879273646506,203.00052211339334,True,False,-62.72279357910156,-62.722787292674184,-62.79296875
am2_window_01_frame_28019,184:4123,10,5,0,859.9220979893374,204.99363541129773,True,False,-25.935699462890625,-25.93569552898407,-26.078125
am2_window_01_frame_28019,184:4123,10,5,2,859.7562686140243,206.98674870920212,True,False,6.3059234619140625,6.305922992527485,6.75
am2_window_01_frame_28019,184:4123,10,5,4,859.5904392387113,208.97986200710648,True,False,-8.16748046875,-8.167481388896704,-8.142578125
am2_window_01_frame_28019,184:4123,10,6,-4,865.758085153467,201.46537542646345,True,False,-85.00250244140625,-85.00250700488687,-84.859375
am2_window_01_frame_28019,184:4123,10,6,-2,865.592255778154,203.4584887243678,True,False,-18.966354370117188,-18.96635090187192,-18.8076171875
am2_window_01_frame_28019,184:4123,10,6,0,865.4264264028409,205.4516020222722,True,False,-111.81546783447266,-111.81545970961452,-112.078125
am2_window_01_frame_28019,184:4123,10,6,2,865.2605970275278,207.44471532017658,True,False,-39.04078674316406,-39.040786458179355,-39.125
am2_window_01_frame_28019,184:4123,10,6,4,865.0947676522147,209.43782861808094,True,False,-21.498672485351562,-21.498676855117083,-21.9658203125
am2_window_01_frame_28019,184:4123,10,7,-4,871.2624116804905,201.92334188048056,True,False,-95.16089630126953,-95.16090139187872,-95.0390625
am2_window_01_frame_28019,184:4123,10,7,-2,871.0965823051774,203.91645517838492,True,False,1.85821533203125,1.8582212552428246,1.80859375
am2_window_01_frame_28019,184:4123,10,7,0,870.9307529298643,205.9095684762893,True,False,-104.40189361572266,-104.40189190767705,-103.6875
am2_window_01_frame_28019,184:4123,10,7,2,870.7649235545512,207.9026817741937,True,False,-6.4954376220703125,-6.495432926341891,-5.36328125
am2_window_01_frame_28019,184:4123,10,7,4,870.5990941792381,209.89579507209805,True,False,-1.85821533203125,-1.8582212552428246,-1.80859375
am2_window_01_frame_28019,184:4123,10,8,-4,876.7667419804742,202.3813086484124,True,False,-1.3750228881835938,-1.375020045787096,-1.3359375
am2_window_01_frame_28019,184:4123,10,8,-2,876.6009126051612,204.37442194631677,True,True,61.78239440917969,61.78238933905959,61.8046875
am2_window_01_frame_28019,184:4123,10,8,0,876.435083229848,206.36753524422116,True,True,11.01751708984375,11.017520613968372,10.8828125
am2_window_01_frame_28019,184:4123,10,8,2,876.2692538545349,208.36064854212555,True,False,-0.958984375,-0.958984375,-0.9375
am2_window_01_frame_28019,184:4123,10,8,4,876.1034244792219,210.3537618400299,True,False,-61.78239440917969,-61.78238933905959,-61.8046875
am2_window_01_frame_28019,184:4123,10,9,-4,882.2710685074975,202.83927510242953,True,True,86.98880767822266,86.98881217092276,86.94140625
am2_window_01_frame_28019,184:4123,10,9,-2,882.1052391321845,204.83238840033388,True,True,33.04522705078125,33.045231979340315,33.6435546875
am2_window_01_frame_28019,184:4123,10,9,0,881.9394097568713,206.82550169823827,True,False,-61.478729248046875,-61.47873866185546,-60.806640625
am2_window_01_frame_28019,184:4123,10,9,2,881.7735803815582,208.81861499614266,True,False,-113.76898193359375,-113.7689902074635,-113.44140625
am2_window_01_frame_28019,184:4123,10,9,4,881.6077510062452,210.81172829404701,True,False,-155.74761962890625,-155.7476281011477,-155.7275390625
am2_window_01_frame_28019,184:4123,10,10,-4,887.7753950345209,203.29724155644664,True,True,101.20650482177734,101.20649994723499,101.0078125
am2_window_01_frame_28019,184:4123,10,10,-2,887.6095656592079,205.290354854351,True,True,88.75479125976562,88.75479555036873,88.73828125
am2_window_01_frame_28019,184:4123,10,10,0,887.4437362838947,207.28346815225538,True,True,19.583656311035156,19.58365713711828,19.44921875
am2_window_01_frame_28019,184:4123,10,10,2,887.2779069085816,209.27658145015977,True,False,-146.0625,-146.062500115484,-145.984375
am2_window_01_frame_28019,184:4123,10,10,4,887.1120775332686,211.26969474806413,True,False,-155.63148498535156,-155.63148879539222,-155.609375
am2_window_01_frame_28019,184:4123,10,11,-4,893.2797253345045,203.7552083243785,True,True,65.70889282226562,65.70888926275074,65.205078125
am2_window_01_frame_28019,184:4123,10,11,-2,893.1138959591915,205.74832162228284,True,True,89.99551391601562,89.9955222569406,90.22265625
am2_window_01_frame_28019,184:4123,10,11,0,892.9480665838784,207.74143492018723,True,False,-119.20427703857422,-119.20427862461656,-119.251953125
am2_window_01_frame_28019,184:4123,10,11,2,892.7822372085652,209.73454821809162,True,False,-186.52099609375,-186.52099857386202,-187.1884765625
am2_window_01_frame_28019,184:4123,10,11,4,892.6164078332522,211.72766151599598,True,False,-107.4847412109375,-107.48473783582449,-107.46484375
am2_window_01_frame_28019,184:4123,10,12,-4,898.7840518615279,204.21317477839557,True,False,-3.3303909301757812,-3.330390035174787,-2.791015625
am2_window_01_frame_28019,184:4123,10,12,-2,898.6182224862149,206.20628807629993,True,True,87.28487396240234,87.28487614262849,86.15625
am2_window_01_frame_28019,184:4123,10,12,0,898.4523931109018,208.1994013742043,True,False,-161.6259765625,-161.6259623579681,-161.34375
am2_window_01_frame_28019,184:4123,10,12,2,898.2865637355886,210.1925146721087,True,False,-171.8898468017578,-171.88985326699913,-172.1455078125
am2_window_01_frame_28019,184:4123,10,12,4,898.1207343602756,212.18562797001306,True,False,-144.5092315673828,-144.50922047905624,-144.3984375
am2_window_01_frame_28019,184:4123,10,13,-4,904.2883783885512,204.67114123241268,True,True,49.49066162109375,49.49066062271595,49.81640625
am2_window_01_frame_28019,184:4123,10,13,-2,904.1225490132382,206.66425453031704,True,True,17.556488037109375,17.5564896594733,17.75390625
am2_window_01_frame_28019,184:4123,10,13,0,903.9567196379251,208.65736782822142,True,False,-44.399681091308594,-44.39968406688422,-45.0498046875
am2_window_01_frame_28019,184:4123,10,13,2,903.7908902626119,210.6504811261258,True,False,-143.45957946777344,-143.45957688987255,-143.76171875
am2_window_01_frame_28019,184:4123,10,13,4,903.6250608872989,212.64359442403017,True,False,-73.56988525390625,-73.56989426072687,-72.8515625
am2_window_01_frame_28019,184:4123,10,14,-4,909.7927049155746,205.1291076864298,True,True,117.27745056152344,117.27745516598225,118.1796875
am2_window_01_frame_28019,184:4123,10,14,-2,909.6268755402616,207.12222098433415,True,True,55.46454620361328,55.46454590559006,56.1328125
