case_id,arm,pair_id,pencils,proposed_count,retained_count,nearest_proposed_px,nearest_proposed_index,nearest_proposed_retained,nearest_retained_px,nearest_retained_index,nearest_retained_px_float64_from_record,cap_gain_px,cap_discarded_closer_court,courts_closer_than_pool_nearest
am3_window_00_frame_0,R,131,8 12,632,256,571.915134120328,4,True,571.915134120328,4,571.9151380995596,0.0,False,0
am3_window_00_frame_0,R,132,8 13,16722,256,189.9226912146325,10234,False,192.02832846369583,6080,192.02834760668748,2.105637249063335,True,0
am3_window_00_frame_0,R,133,8 14,21586,256,174.15952948783033,13543,False,174.8543433118424,10496,174.85435755786506,0.6948138240120727,True,0
am3_window_00_frame_0,R,134,8 15,16180,256,180.3393205151478,5353,False,191.98182957493316,10686,191.98185870795362,11.642509059785368,True,0
am3_window_00_frame_0,R,136,9 1,0,0,,,,,,,,,
am3_window_00_frame_0,R,139,9 4,22,11,1259.3180895382145,8,True,1259.3180895382145,8,1259.3181182306005,0.0,False,0
am3_window_00_frame_0,R,142,9 7,42,21,1971.1012691423161,35,True,1971.1012691423161,36,1971.1012505888611,0.0,False,0
am3_window_00_frame_0,R,151,10 1,18878,256,366.74772997888095,2720,False,371.32523784049573,18708,371.3252397053804,4.577507861614777,True,0
am3_window_00_frame_0,R,152,10 2,1890,256,343.702289474318,1051,True,343.702289474318,1051,343.702305941359,0.0,False,0
am3_window_00_frame_0,R,157,10 7,2594,256,384.0228373770372,232,False,390.05143305276584,2287,390.05140729383993,6.0285956757286385,True,0
am3_window_00_frame_0,R,158,10 8,2380,256,299.2161674274115,2083,True,299.2161674274115,2083,299.216157871876,0.0,False,0
am3_window_00_frame_0,R,166,11 1,0,0,,,,,,,,,
am3_window_00_frame_0,R,169,11 4,2,1,511.8325882116304,0,True,511.8325882116304,0,511.8326073244707,0.0,False,0
am3_window_00_frame_0,R,172,11 7,0,0,,,,,,,,,
am3_window_00_frame_0,R,182,12 2,1124,256,331.2210985622059,318,False,451.63182738876293,483,451.6318306239606,120.41072882655703,True,0
am3_window_00_frame_0,R,187,12 7,900,256,384.0202610639043,245,False,431.61151790734584,800,431.61149445027473,47.591256843441556,True,0
am3_window_00_frame_0,R,188,12 8,1866,256,308.4050233266786,247,False,433.37566050771693,1857,433.37567642225486,124.97063718103834,True,0
am3_window_00_frame_0,R,196,13 1,60114,256,365.776040103383,9563,False,380.3837358707575,37956,380.3837391503789,14.60769576737448,True,0
am3_window_00_frame_0,R,197,13 2,39398,256,421.05828425637327,22558,False,446.82474866526235,19228,446.8247270666187,25.766464408889078,True,0
am3_window_00_frame_0,R,199,13 4,5704,256,371.5797363364874,122,False,383.99797562695477,2537,383.9979825404474,12.418239290467397,True,0
am3_window_00_frame_0,R,202,13 7,71942,256,384.029468770138,34415,False,408.12942685166684,51564,408.1294152084458,24.099958081528825,True,0
am3_window_00_frame_0,R,203,13 8,28532,256,484.808969372641,28510,False,638.0290253174816,26725,638.0290142569215,153.22005594484057,True,0
am3_window_00_frame_0,R,211,14 1,57798,256,364.81634203873415,41554,False,388.577116648128,48145,388.5771159355962,23.760774609393877,True,0
am3_window_00_frame_0,R,212,14 2,35000,256,440.48753830905,2560,False,518.2259527219481,3649,518.2259639942098,77.73841441289812,True,0
am3_window_00_frame_0,R,214,14 4,4900,256,371.40524570171493,880,False,386.3431637740151,4274,386.3431696301938,14.937918072300192,True,0
am3_window_00_frame_0,R,217,14 7,75970,256,384.023879567891,44528,False,411.57109308169044,75070,411.5710927160882,27.54721351379942,True,0
am3_window_00_frame_0,R,218,14 8,39942,256,484.7192382802075,19267,False,642.2752534449061,39027,642.275245341711,157.55601516469858,True,0
am3_window_00_frame_0,R,226,15 1,76958,256,365.34840676092125,9366,False,380.30245376396726,49225,380.3024525429062,14.954047003046014,True,0
am3_window_00_frame_0,R,227,15 2,33208,256,438.0213928976505,29862,False,559.350354993453,4725,559.3503621056079,121.32896209580252,True,0
am3_window_00_frame_0,R,229,15 4,10520,256,371.60173898631535,7544,False,384.3324236404665,1400,384.3324156100697,12.730684654151162,True,0
am3_window_00_frame_0,R,232,15 7,75838,256,384.0327526955276,69011,False,398.7851598033285,72639,398.7851829104478,14.752407107800877,True,0
am3_window_00_frame_0,R,233,15 8,21368,256,437.2357673017144,14322,False,633.0839507838798,18805,633.0839580373619,195.84818348216538,True,0
am2_window_01_frame_28019,B,0,0 1,10888,256,465.0156849330479,3974,False,640.4498753038463,9037,640.4498720767533,175.43419037079838,True,0
am2_window_01_frame_28019,B,4,0 5,1432,256,372.116633855025,1370,False,375.2049071173699,1208,375.20491568476587,3.0882732623448987,True,0
am2_window_01_frame_28019,B,5,0 6,5166,256,304.25439069452,2470,False,371.4247236560558,1695,371.42471995250145,67.17033296153579,True,0
am2_window_01_frame_28019,B,10,0 11,7804,256,339.586362657786,3024,False,453.1971314675215,2770,453.19713467699046,113.61076880973548,True,0
am2_window_01_frame_28019,B,13,0 14,54,27,1140.0209016621707,18,True,1140.0209016621707,18,1140.0209294284634,0.0,False,0
am2_window_01_frame_28019,B,15,1 0,6402,256,61.62067839446864,344,False,81.26256190709293,316,81.2625549565927,19.64188351262429,True,0
am2_window_01_frame_28019,B,16,1 2,7064,256,15.321410879238165,501,False,15.321476679258632,381,15.32145906187604,6.58000204669662e-05,False,0
am2_window_01_frame_28019,B,18,1 4,6002,256,459.21954483719685,5136,True,459.21954483719685,5136,459.2195779747489,0.0,False,0
am2_window_01_frame_28019,B,19,1 5,7662,256,321.74857421193036,4783,False,358.0036605818196,797,358.00367519154855,36.25508636988923,True,0
am2_window_01_frame_28019,B,20,1 6,4978,256,375.71026569099365,3175,False,382.47670694950574,3090,382.476705198065,6.7664412585120886,True,0
am2_window_01_frame_28019,B,21,1 7,2486,256,358.71020376818774,1376,True,358.71020376818774,1376,358.71019047160104,0.0,False,0
am2_window_01_frame_28019,B,22,1 8,55600,256,187.79074154215283,25235,False,307.67264078615335,17005,307.67264372866384,119.88189924400052,True,0
am2_window_01_frame_28019,B,24,1 10,9474,256,310.0876866377362,6155,False,310.3104263899453,2447,310.31042323347526,0.2227397522090655,True,0
am2_window_01_frame_28019,B,27,1 13,772,256,324.7832513659949,4,True,324.7832513659949,4,324.7832365924319,0.0,False,0
am2_window_01_frame_28019,B,31,2 1,9594,256,315.305464921269,7798,False,632.235903683488,2710,632.2359042824502,316.930438762219,True,0
am2_window_01_frame_28019,B,34,2 5,2602,256,402.94804525696475,1358,True,402.94804525696475,1358,402.9480479784262,0.0,False,0
am2_window_01_frame_28019,B,35,2 6,9518,256,303.4031318763617,104,False,373.4528020865451,413,373.4528087694652,70.04967021018336,True,0
am2_window_01_frame_28019,B,40,2 11,9794,256,451.73354449566915,781,False,451.73354449566915,9357,451.7335466337202,0.0,False,0
am2_window_01_frame_28019,B,43,2 14,264,127,1014.9963009585709,178,False,1014.9963314683124,114,1014.9963168267518,3.0509741463902174e-05,False,0
am2_window_01_frame_28019,B,48,3 4,9054,256,313.4067313383349,4336,False,432.03431995078785,8261,432.03432281453274,118.62758861245294,True,0
am2_window_01_frame_28019,B,49,3 5,3064,256,363.8829994174057,2611,False,379.19434364848087,2474,379.19435446927423,15.311344231075168,True,0
am2_window_01_frame_28019,B,50,3 6,978,256,438.7883492039479,463,True,438.7883492039479,480,438.78835098055947,0.0,False,0
am2_window_01_frame_28019,B,52,3 8,7484,256,256.83303857817566,3413,False,350.2036294120513,2347,350.203622487548,93.37059083387567,True,0
am2_window_01_frame_28019,B,54,3 10,3048,256,389.2546227917221,1658,False,422.10947294296733,1580,422.1094683088457,32.854850151245216,True,0
am2_window_01_frame_28019,B,57,3 13,246,120,332.3215114522791,160,True,332.3215114522791,160,332.3215011989623,0.0,False,0
am2_window_01_frame_28019,B,61,4 1,5640,256,277.58352590395833,4764,False,358.9987793710699,4166,358.9988108869452,81.41525346711154,True,0
am2_window_01_frame_28019,B,63,4 3,7784,256,392.26324365174776,2341,False,457.47746523489326,1287,457.47749080185116,65.2142215831455,True,0
am2_window_01_frame_28019,B,64,4 5,8140,256,357.37688169215124,5487,False,362.7791957386133,5422,362.77920107124845,5.402314046462038,True,0
am2_window_01_frame_28019,B,65,4 6,5532,256,376.476244478717,1162,False,432.5882101778886,4342,432.58821251946057,56.111965699171606,True,0
am2_window_01_frame_28019,B,68,4 9,26252,256,372.3165056367866,3359,False,743.4361616048375,21967,743.4362054667789,371.1196559680509,True,0
am2_window_01_frame_28019,B,70,4 11,10480,256,546.638561858897,8908,False,621.1637396049164,7214,621.16374296013,74.52517774601938,True,0
am2_window_01_frame_28019,B,71,4 12,6116,256,335.2802869762098,1764,False,341.7125519486159,429,341.7125475270352,6.432264972406074,True,0
am2_window_01_frame_28019,B,73,4 14,534,256,463.77633799277805,113,True,463.77633799277805,113,463.776340436528,0.0,False,0
am2_window_01_frame_28019,B,75,5 0,15072,256,354.15857777394086,4510,False,409.7435177732276,10425,409.7435151174749,55.584939999286746,True,0
am2_window_01_frame_28019,B,76,5 1,21990,256,328.4662159401563,20728,False,380.74349006645224,1013,380.74349150806387,52.277274126295936,True,0
am2_window_01_frame_28019,B,77,5 2,13344,256,355.17792799430845,7913,False,393.3963494232912,8940,393.39634764138515,38.218421428982765,True,0
am2_window_01_frame_28019,B,78,5 3,3154,256,398.8541831169898,2586,False,401.1169815248685,1506,401.1169911230108,2.2627984078786767,True,0
am2_window_01_frame_28019,B,79,5 4,19274,256,346.06959064138863,13178,False,409.51019204360955,19148,409.51020397574115,63.44060140222092,True,0
am2_window_01_frame_28019,B,81,5 7,11082,256,355.5330407058563,1871,False,454.14673905823804,6078,454.1467256741191,98.61369835238173,True,0
am2_window_01_frame_28019,B,82,5 8,21590,256,336.6887290828978,21565,False,341.2591398656148,11379,341.2591482276346,4.570410782717033,True,0
am2_window_01_frame_28019,B,83,5 9,9052,256,421.54494835937606,5203,False,459.9089174912525,3293,459.90891329949807,38.363969131876445,True,0
am2_window_01_frame_28019,B,85,5 11,3618,256,378.1119813297691,3440,False,433.1470062581677,988,433.147014760972,55.03502492839863,True,0
am2_window_01_frame_28019,B,86,5 12,4938,256,390.2447258436608,1061,True,390.2447258436608,1061,390.2447250551717,0.0,False,0
am2_window_01_frame_28019,B,89,5 15,264,132,1821.794984612635,192,True,1821.794984612635,192,1821.7950022226223,0.0,False,0
am2_window_01_frame_28019,B,90,6 0,19932,256,324.8598234291909,8462,False,506.4882360022311,1833,506.4882360097399,181.62841257304018,True,0
am2_window_01_frame_28019,B,91,6 1,15074,256,403.4467345055973,10053,False,477.48589320422565,5994,477.4858873023641,74.03915869862834,True,0
am2_window_01_frame_28019,B,92,6 2,16338,256,318.60773858259154,7572,False,500.05159181333323,5371,500.0515830990319,181.4438532307417,True,0
am2_window_01_frame_28019,B,93,6 3,1018,256,431.3971965253592,671,True,431.3971965253592,671,431.39719870953246,0.0,False,0
am2_window_01_frame_28019,B,94,6 4,20628,256,336.09060690815704,13400,False,527.6675908964512,19174,527.6675917802293,191.57698398829416,True,0
am2_window_01_frame_28019,B,96,6 7,12478,256,345.51193857878087,9378,False,427.4641568232779,5063,427.46415333979377,81.95221824449703,True,0
am2_window_01_frame_28019,B,97,6 8,12916,256,326.52955438760364,10004,False,538.2355255281605,5050,538.2355354043375,211.7059711405568,True,0
am2_window_01_frame_28019,B,98,6 9,2880,256,446.76318530703827,2552,True,446.76318530703827,2552,446.7631939471507,0.0,False,0
am2_window_01_frame_28019,B,100,6 11,2238,256,417.16846157012185,1331,False,457.8877067627135,484,457.8877138797267,40.71924519259164,True,0
am2_window_01_frame_28019,B,101,6 12,2178,256,401.6752733730353,550,False,402.0322943906219,1198,402.0323036714738,0.3570210175866464,True,0
am2_window_01_frame_28019,B,104,6 15,56,28,1418.5148001146533,0,True,1418.5148001146533,0,1418.5148603660348,0.0,False,0
am2_window_01_frame_28019,B,106,7 1,2882,256,294.40782287844706,229,False,344.67749912580007,1734,344.6775022702876,50.269676247353004,True,0
am2_window_01_frame_28019,B,110,7 5,826,256,402.90413000167683,685,False,408.7348681867327,664,408.7348663865285,5.83073818505585,True,0
am2_window_01_frame_28019,B,111,7 6,8460,256,302.77224137940215,1589,False,421.80715400591356,7045,421.80716637786514,119.03491262651141,True,0
am2_window_01_frame_28019,B,115,7 11,24064,256,381.49945602672665,19750,False,663.0439702418258,9809,663.0439553467737,281.5445142150992,True,0
am2_window_01_frame_28019,B,121,8 1,61176,256,370.02893787802265,29619,False,386.1341434687815,13620,386.13414473039444,16.10520559075883,True,0
am2_window_01_frame_28019,B,123,8 3,19056,256,323.1011068932956,15595,False,383.0647930323456,134,383.0647876447177,59.963686139050026,True,0
am2_window_01_frame_28019,B,125,8 5,8986,256,376.5642410706,6609,False,389.55468106506663,6288,389.55468068723644,12.990439994466612,True,0
am2_window_01_frame_28019,B,126,8 6,2010,256,374.3099389440024,716,False,475.78828493486895,1928,475.78828630811125,101.47834599086656,True,0
am2_window_01_frame_28019,B,130,8 11,25652,256,364.85287053529936,18232,False,652.0729579991088,15471,652.0729314609082,287.2200874638094,True,0
am2_window_01_frame_28019,B,132,8 13,566,256,312.75867122146775,125,True,312.75867122146775,125,312.7586763391345,0.0,False,0
am2_window_01_frame_28019,B,133,8 14,2,1,905.479337924695,0,True,905.479337924695,0,905.4793358501609,0.0,False,0
am2_window_01_frame_28019,B,139,9 4,26386,256,349.400954548311,2621,False,350.54042487782465,25868,350.5404220646797,1.1394703295136424,True,0
am2_window_01_frame_28019,B,140,9 5,1374,256,364.67679324507395,1009,False,372.062867323523,373,372.0628586502583,7.386074078449042,True,0
am2_window_01_frame_28019,B,141,9 6,1720,256,349.70430728552725,1330,False,349.70430728552725,1410,349.704312435104,0.0,False,0
am2_window_01_frame_28019,B,144,9 10,430,215,498.1537190555288,298,True,498.1537190555288,298,498.15371002185316,0.0,False,0
am2_window_01_frame_28019,B,147,9 13,608,256,341.3901478683169,428,True,341.3901478683169,428,341.390160838179,0.0,False,0
am2_window_01_frame_28019,B,151,10 1,13878,256,272.05739594239844,12809,False,351.19736225334657,5567,351.19736678018035,79.13996631094813,True,0
am2_window_01_frame_28019,B,153,10 3,1652,256,423.05351140735496,900,False,445.481930085322,24,445.4819304064158,22.428418677967045,True,0
am2_window_01_frame_28019,B,159,10 9,2722,256,374.8469452551464,1498,False,392.75591980967386,2422,392.75591587225887,17.908974554527447,True,0
am2_window_01_frame_28019,B,160,10 11,2878,256,362.15352694612346,2372,True,362.15352694612346,2372,362.15354231919747,0.0,False,0
am2_window_01_frame_28019,B,161,10 12,2422,256,713.0414322151479,1645,False,713.0414922611617,1637,713.0414701754383,6.004601380027452e-05,False,0
am2_window_01_frame_28019,B,164,10 15,244,122,397.6016977257881,104,True,397.6016977257881,148,397.60171140269097,0.0,False,0
am2_window_01_frame_28019,B,165,11 0,630,256,193.04742976246598,408,True,193.04742976246598,408,193.04744558340715,0.0,False,0
am2_window_01_frame_28019,B,167,11 2,4652,256,160.78071462745814,875,False,411.105901971972,3222,411.10587906568674,250.32518734451386,True,0
am2_window_01_frame_28019,B,169,11 4,12078,256,274.7900288323397,4033,False,557.4607314022634,6437,557.4607313413165,282.67070256992366,True,0
am2_window_01_frame_28019,B,170,11 5,6036,256,339.67317034106253,3075,False,383.5314493263472,2999,383.53143165493236,43.85827898528464,True,0
am2_window_01_frame_28019,B,171,11 6,3262,256,366.2455657985175,2395,False,432.05970914567,2694,432.05971074438554,65.81414334715254,True,0
am2_window_01_frame_28019,B,172,11 7,42250,256,495.4059605592222,38798,False,666.0525386053693,30643,666.05255774266,170.64657804614706,True,0
am2_window_01_frame_28019,B,173,11 8,29510,256,127.13237329887718,28348,False,695.1113850640628,1513,695.1113899793625,567.9790117651856,True,0
am2_window_01_frame_28019,B,175,11 10,8900,256,367.04885888314027,7500,False,369.4825540410766,4379,369.4825471654779,2.433695157936313,True,0
am2_window_01_frame_28019,B,177,11 13,0,0,,,,,,,,,
am2_window_01_frame_28019,B,184,12 4,5394,256,335.0308243678442,4404,False,336.38431557497586,2188,336.3843260958386,1.3534912071316398,True,0
am2_window_01_frame_28019,B,185,12 5,1754,256,354.522786314829,1359,False,361.8922935667106,1507,361.89229052181577,7.3695072518816005,True,0
am2_window_01_frame_28019,B,186,12 6,272,117,414.3326131684178,198,True,414.3326131684178,198,414.33260963371686,0.0,False,0
am2_window_01_frame_28019,B,190,12 10,552,256,464.8495461096307,406,False,464.84960090602067,295,464.8495656773183,5.479638997485381e-05,False,0
am2_window_01_frame_28019,B,196,13 1,2962,256,315.8734878853554,2113,False,347.8140068506884,861,347.81401696237236,31.940518965332956,True,0
am2_window_01_frame_28019,B,198,13 3,208,103,383.30224828750573,98,False,383.30225533435396,90,383.30225050383194,7.046848224945279e-06,False,0
am2_window_01_frame_28019,B,203,13 8,1676,256,289.9154474013999,12,False,293.5680920247268,805,293.5680892522982,3.652644623326921,True,0
am2_window_01_frame_28019,B,204,13 9,1972,256,384.6970477047132,21,True,384.6970477047132,355,384.6970516952029,0.0,False,0
am2_window_01_frame_28019,B,206,13 11,210,105,374.37410106572577,6,True,374.37410106572577,6,374.374113655858,0.0,False,0
am2_window_01_frame_28019,B,209,13 15,0,0,,,,,,,,,
am2_window_01_frame_28019,B,210,14 0,72,38,848.4406457608782,54,True,848.4406457608782,54,848.4406458064569,0.0,False,0
am2_window_01_frame_28019,B,212,14 2,136,69,810.7391414599005,14,True,810.7391414599005,100,810.7391444045136,0.0,False,0
am2_window_01_frame_28019,B,214,14 4,890,256,529.4202562252086,732,True,529.4202562252086,732,529.4202583458413,0.0,False,0
am2_window_01_frame_28019,B,218,14 8,68,34,275.38957524564637,54,False,275.3895930123116,53,275.38960548647424,1.776666522346204e-05,False,0
am2_window_01_frame_28019,B,230,15 5,0,0,,,,,,,,,
am2_window_01_frame_28019,B,231,15 6,40,20,2090.393042112404,26,True,2090.393042112404,27,2090.3930998221945,0.0,False,0
am2_window_01_frame_28019,B,235,15 10,0,0,,,,,,,,,
am2_window_01_frame_28019,B,238,15 13,0,0,,,,,,,,,
